acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence
0.0244,['Miley Cyrus'],0.652,157800,0.597,0,0rFcav2bUNH6NC9576Viiu,0.00103,6,0.238,-6.5360000000000005,0,Hate Me,72,2020-11-27,0.0286,90.022,0.3329999999999999
0.966,"['Johann Strauss II', 'Andris Nelsons', 'Wiener Philharmoniker']",0.266,605053,0.105,0,4LEuXmZoXEf7tiQIdcq7Fz,0.8859999999999999,9,0.163,-19.048,1,"Seid umschlungen, Millionen! Walzer, Op. 443",27,2020-01-17,0.0365,90.029,0.103
0.0151,"['Tate McRae', 'Ali Gatie']",0.642,177440,0.392,0,4f9IfFvBFm7Gsf1IVEudyf,0.0,4,0.352,-7.846,0,lie to me,77,2020-10-14,0.0372,138.065,0.0479
0.952,"['Eduard Strauss', 'Andris Nelsons', 'Wiener Philharmoniker']",0.317,282493,0.039,0,32EjgYEk9LthS57nGWmOt5,0.916,0,0.225,-19.906,0,"Eisblume, Polka mazur, Op. 55",26,2020-01-17,0.0385,93.733,0.177
0.0412,"['Regard', 'RAYE']",0.848,176767,0.768,1,66W1rVTnEv86dIkFhoiElg,0.000785,6,0.195,-5.386,0,Secrets,82,2020-04-24,0.0373,118.961,0.777
0.923,"['Ludwig van Beethoven', 'Andris Nelsons', 'Wiener Philharmoniker']",0.4370000000000001,262640,0.143,0,5MCLYMvxPhz4kfzHXClORt,0.3289999999999999,7,0.431,-21.393,1,"12 Contretänze, WoO 14",26,2020-01-17,0.0461,129.775,0.35
0.92,['Taylor Swift'],0.4629999999999999,244000,0.248,0,6rap8NpGq8LDcVaJWkKFPn,0.0,0,0.113,-12.036,1,champagne problems,70,2020-12-10,0.0374,171.34599999999998,0.325
0.917,"['Josef Strauss', 'Andris Nelsons', 'Wiener Philharmoniker']",0.57,104693,0.462,0,3zfSXOGt90EXp4sudSvyqu,0.907,2,0.291,-16.246,1,"Im Fluge, Polka schnell, Op. 230",25,2020-01-17,0.0349,91.663,0.772
0.00647,"['Saweetie', 'Post Malone', 'DaBaby', 'Jack Harlow']",0.948,253569,0.63,1,5woaU1FNkqCwg6WzWiQPW5,2.02e-05,1,0.0737,-7.011,1,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",70,2020-08-28,0.2189999999999999,100.032,0.425
0.843,"['Hans Christian Lumbye', 'Andris Nelsons', 'Wiener Philharmoniker']",0.428,134187,0.433,0,11OwuNSuwPwQyT3Rezs0uo,0.884,3,0.142,-17.067,1,"Postillon Galop, Op. 16/2",26,2020-01-17,0.0701,163.525,0.8370000000000001
0.0704,"['Lil Yachty', 'Future', 'Mike WiLL Made-It']",0.887,178901,0.597,1,1sxGIhaxY8eF52e1TlShSP,0.0,6,0.178,-6.66,0,Pardon Me (Lil Yachty feat. Future & Mike WiLL Made-It),68,2020-05-29,0.281,129.976,0.477
0.92,"['Andrew Andraos', 'Esprit Ange Andraos']",0.181,244267,0.264,0,71avPtayHSPwC2MUfRLOdC,3.94e-05,8,0.129,-8.177,1,Amazing Grace,70,2020-12-11,0.0356,69.30199999999999,0.2
0.472,['Hailee Steinfeld'],0.39,248987,0.3879999999999999,0,5Qsp8mtshe70DX7EYbWZGo,0.0,10,0.157,-9.017,1,Wrong Direction,74,2020-05-08,0.0355,72.934,0.187
0.345,['David Santos'],0.595,200450,0.728,0,7LYWPZL216dyiN02mjefro,1.14e-05,10,0.109,-6.6770000000000005,0,No Eres La Oficial,73,2020-07-31,0.0471,126.919,0.7140000000000001
0.00021,"['Frank Waanders', 'Exolight']",0.476,222448,0.994,0,3lPrRU4o4c6CMeEQ0FTUAU,0.941,7,0.1669999999999999,-6.172999999999999,0,Vortex - Mixed,14,2020-12-25,0.248,138.245,0.0403
0.91,['Wilbur'],0.573,198113,0.21,1,0QUgSlWpeW7VCkLmrc58RU,0.0537,9,0.102,-18.13,0,Saline Solution,70,2020-06-25,0.0605,107.479,0.19
0.256,"['Julie and the Phantoms Cast', 'Charlie Gillespie']",0.515,230241,0.53,0,2vEDOWuYM6r2LO9HXI47F1,0.0,4,0.089,-6.974,1,Unsaid Emily (feat. Charlie Gillespie),73,2020-09-10,0.0294,83.056,0.312
0.0773,"['Future', 'Lil Uzi Vert']",0.942,189147,0.5660000000000001,1,0anUgBvnA4u5LsHUeLRprc,0.0,11,0.11,-4.834,1,Tic Tac,68,2020-11-13,0.226,132.858,0.479
0.00226,['Nikolauss'],0.419,258869,0.981,0,5ZE4tQ5iJlE1V5m5qVh6K5,0.8370000000000001,2,0.0643,-8.18,0,8.06 - Mixed,14,2020-12-25,0.0593,138.15,0.0614
0.0132,['Jack Harlow'],0.7290000000000001,214000,0.588,1,54FJWt8YIA1IHjmUxuDxwi,0.000688,6,0.147,-7.494,0,21C/Delta,68,2020-12-11,0.248,97.45,0.198
0.0111,['South Of The Stars'],0.44,262619,0.992,0,6FsVEsU6wux644FWm5nIMU,0.969,7,0.165,-5.641,1,Summer Sincerity - Mixed,15,2020-12-25,0.0532,138.898,0.092
0.0387,"['Jax Jones', 'Au/Ra']",0.6679999999999999,172143,0.726,0,7CH8J4ulT49UfZwSDSkSZA,0.0,9,0.134,-7.512,1,i miss u (with Au/Ra),80,2020-10-09,0.0468,124.075,0.4529999999999999
0.0156,['Kane Brown'],0.608,164668,0.735,0,5P3oaNpPDVLRJsL3152SEs,1.69e-06,4,0.361,-5.497000000000001,1,Cool Again,67,2020-04-23,0.0371,90.007,0.773
0.000236,['Steve Dekay'],0.494,247515,0.991,0,0zxOBhtTFf60GsLpghERp7,0.192,11,0.149,-5.11,1,Atom - Mixed,13,2020-12-25,0.325,139.55200000000002,0.1159999999999999
0.128,['Epic Soundscapes'],0.069,252330,1.0,0,7rQ1E6bl6UMhrRhf8quVIR,0.944,6,0.953,-14.577,1,Heavy Rain,71,2020-02-23,0.0514,77.22,1e-05
0.000583,['Michael Kaelios'],0.396,220901,0.98,0,6s6aJHbiMQWyCR4rzqbtSu,0.926,11,0.16,-7.59,1,Our Destiny - Mixed,14,2020-12-25,0.0574,139.254,0.182
0.0944,"['DaBaby', 'Quavo']",0.915,118547,0.612,1,5gNOINI5dXZVom2b36LMOd,0.0,1,0.115,-4.535,1,PICK UP (feat. Quavo),69,2020-04-17,0.407,129.93,0.758
0.129,['Polo G'],0.779,180058,0.797,1,58GJNfq2m0Qr5nIUCDbXVQ,0.0,0,0.118,-4.583,0,DND,68,2020-05-15,0.356,159.958,0.231
1.82e-05,"['Jay Flynn', 'Paul Skelton']",0.389,305109,0.998,0,5WURXRm6mEMxJS6YmnwrQO,0.8959999999999999,7,0.444,-7.444,0,In My Head - Mixed,14,2020-12-25,0.0829,138.33700000000002,0.0365
0.406,"['Nea', 'Felix Jaehn']",0.682,186878,0.7,0,7C1trmcQQ5n5RNy4l6ziCv,0.0,6,0.174,-5.591,1,Some Say - Felix Jaehn Remix,82,2020-01-10,0.0397,120.03,0.637
0.235,['OneRepublic'],0.626,144530,0.726,0,2K0r5GD5zYlEMx2M7ZMcqG,0.0,5,0.304,-5.015,1,Better Days,76,2020-03-25,0.0376,89.132,0.257
0.000145,"['F.G. Noise', 'Axel Walters']",0.407,291216,0.99,0,5oIIRjURveDGesfZbXB94s,0.935,0,0.245,-6.178999999999999,1,Midnight - Mixed,13,2020-12-25,0.123,138.506,0.267
0.366,['Justin Bieber'],0.687,210427,0.514,0,41L3O37CECZt3N7ziG2z7l,0.0,9,0.1159999999999999,-6.612,0,Yummy,77,2020-01-03,0.0897,145.921,0.494
0.653,['Kyogo Kawaguchi'],0.527,279865,0.228,0,2qC6eUzTJ1UoEjIxOQSX21,4.73e-06,1,0.113,-10.584,1,桜 - 2020 Remaster,11,2020-03-25,0.0272,135.805,0.3
0.0378,"['Khruangbin', 'Leon Bridges']",0.635,252812,0.631,0,6Flu33CZc4xS2gkA6cRcNh,0.138,7,0.0997,-10.007,1,Texas Sun,73,2020-02-07,0.0343,111.563,0.619
0.848,['Christy Moore'],0.514,291027,0.291,0,1flGOfQKMzIzUwhht06Tew,0.0,5,0.385,-9.694,1,Spancilhill - Remastered 2020,21,2020-11-13,0.0369,145.912,0.267
0.111,['Remi Wolf'],0.8220000000000001,265263,0.66,1,0bhciG1J5Mn3aIfPjvHQIe,0.0,1,0.143,-3.637,1,Photo ID,73,2020-06-24,0.0819,113.956,0.802
0.0488,"['Ryuji Imaichi', 'Ne-Yo']",0.482,213133,0.868,0,1Bk42d82ntsuzvVCXTrcnT,0.0,1,0.465,-4.404,0,SHINING,12,2020-07-01,0.0677,107.08,0.7490000000000001
0.2239999999999999,"['Juice WRLD', 'The Weeknd']",0.6940000000000001,196180,0.685,1,1EIsJed40cd7Bcv8SXVdqA,0.0,6,0.124,-6.535,0,Smile (with The Weeknd),71,2020-08-07,0.133,158.83100000000005,0.306
0.594,['The Cog is Dead'],0.552,203886,0.657,0,7lfvWwze1qNob7gpV7q5Rl,1.21e-05,10,0.682,-4.72,1,Aimee (Remastered 2020),9,2020-09-25,0.0333,112.084,0.144
0.966,['Taylor Swift'],0.662,220043,0.181,0,6MWoRt97mnSTXZhu3ggi9C,3.86e-06,8,0.133,-15.065,1,hoax,70,2020-07-24,0.0415,118.819,0.429
0.198,['Baby Keem'],0.77,156774,0.636,1,02iYJG3KLBJODa5JkQ4O6y,2.92e-06,10,0.115,-7.636,0,hooligan,69,2020-09-18,0.0901,93.032,0.414
0.00032,['Machine Gun Kelly'],0.507,160222,0.951,1,7os53rdrgA0OU6xC5xJruX,0.0,11,0.33,-2.999,1,concert for aliens,71,2020-09-25,0.0586,95.016,0.6920000000000001
0.00943,"['DSF', 'Shai T']",0.687,593000,0.922,0,5aeguwqH38xxYIFVBsucRm,0.8959999999999999,1,0.0908,-7.305,1,Take a Ride,15,2020-10-02,0.0494,120.009,0.4539999999999999
0.953,['Joji'],0.5820000000000001,240294,0.1989999999999999,0,1MONUudxAjEk76FJvzGhuD,0.00852,10,0.135,-10.045,1,Like You Do,71,2020-09-25,0.0321,66.454,0.0783
0.87,['Penelope Scott'],0.629,145344,0.221,1,4ZUv5GgKcziw6ZjyxUfudU,0.0,5,0.291,-10.734000000000002,1,Sweet Hibiscus Tea,68,2020-05-13,0.0521,110.541,0.602
0.144,"['Young T & Bugsey', 'DaBaby']",0.959,201960,0.508,1,3AMxuq6id3YGB57eWeheZQ,9.82e-05,2,0.136,-7.857,1,Don't Rush (feat. DaBaby),73,2020-06-12,0.257,107.998,0.346
0.173,['Lil Uzi Vert'],0.7859999999999999,233333,0.6829999999999999,1,4YcWzLSnGqLjSCycuSMHnn,0.0,7,0.706,-5.397,1,Prices,68,2020-03-06,0.205,126.002,0.57
0.0556,['YoungBoy Never Broke Again'],0.708,185746,0.654,1,1aMokXl3uKDvCh4BBcjFOA,0.0,5,0.208,-6.76,0,Lil Top,67,2020-02-21,0.369,168.032,0.6970000000000001
0.0116,['The Strokes'],0.593,309053,0.7490000000000001,0,5ruzrDWcT0vuJIOMW7gMnW,0.108,5,0.314,-5.671,1,The Adults Are Talking,73,2020-04-10,0.0475,164.96099999999996,0.65
0.927,['347aidan'],0.777,197902,0.32,0,7u9BIFBgxuqntGW7wO5lMs,2.45e-06,9,0.256,-11.824000000000002,0,Demons and Monsters,70,2020-09-28,0.0847,80.992,0.407
0.0475,['Bad Bunny'],0.882,160638,0.612,0,75pQqzwgCjUOSSy5CpmAjy,5.07e-06,4,0.182,-6.103,1,Pero Ya No,74,2020-02-28,0.118,147.982,0.742
0.3979999999999999,"['Joji', 'BENEE']",0.6679999999999999,194871,0.547,0,6zvqq50PL7io0rprbkrYc9,0.0766,1,0.0931,-8.024,1,Afterthought,71,2020-09-25,0.0353,83.5,0.192
0.8079999999999999,['Christy Moore'],0.504,202187,0.467,0,6Fx7s29d0zyZSqCLVDKpgK,0.00263,10,0.123,-10.387,1,Joe McCann - Remastered 2020,20,2020-11-13,0.0307,95.279,0.7290000000000001
0.00584,['Playboi Carti'],0.598,102422,0.476,1,3dl8bSF08LQfCf4T6CCksf,0.0,0,0.265,-3.673,1,On That Time,69,2020-12-25,0.0333,150.078,0.0545
0.0112,['Kobaryo'],0.49,200480,0.996,0,5jwNrgDL8Zl44gINkTz1ry,0.204,3,0.364,-1.446,0,HAPPY NEW BPM 2020,9,2020-01-29,0.204,126.253,0.145
0.476,['5 Seconds of Summer'],0.562,158099,0.46,0,2bjUEg4jBtKBlPdNrTAppI,0.0,5,0.107,-4.173,1,Easier,74,2020-03-27,0.259,176.055,0.623
0.526,['The Cog is Dead'],0.416,215014,0.449,0,6uw6qpBqrHrr6C7hLmK2yL,0.0,9,0.106,-5.882999999999999,1,Time Machine (Remastered 2020),9,2020-09-25,0.0271,169.97400000000005,0.211
0.127,"['Kygo', 'Zak Abel']",0.715,198635,0.635,0,5Gj1wG8b12VQdEd3hUuSwo,0.0,7,0.0862,-6.591,1,Freedom,75,2020-04-17,0.0791,112.887,0.39
0.025,['The Cog is Dead'],0.3989999999999999,161855,0.765,0,28z0GIPDseYWLdwp6wKOJ6,0.0,9,0.335,-6.107,1,Mechanical Menagerie (Remastered 2020),9,2020-09-25,0.106,139.89600000000002,0.5329999999999999
0.0225,"['Imanbek', 'Goodboys']",0.741,144000,0.931,0,4crczEC1PpoD8TsDsmoWNI,0.000102,10,0.191,-3.447,0,Goodbye,78,2020-12-18,0.0563,125.011,0.517
0.000494,['Trap Beats'],0.732,77588,0.473,0,7ycJlRjFTUnRI4WzOOGNYP,0.726,5,0.145,-9.997,0,New Year,4,2020-01-09,0.251,157.03799999999995,0.962
0.412,['Bad Bunny'],0.7120000000000001,178000,0.599,1,0FktnzDqjClqU6iqOZVEs2,2.15e-05,5,0.103,-6.3420000000000005,0,BYE ME FUI,77,2020-05-10,0.1119999999999999,179.78799999999995,0.588
0.828,"[""The People's Love Cult""]",0.4639999999999999,161549,0.647,0,7wbTQ9OhosDAdCCO6LVjsg,0.0329,10,0.248,-4.994,1,Our Year,3,2020-04-06,0.0283,117.882,0.1989999999999999
0.0986,['Dustin Lynch'],0.547,205427,0.8170000000000001,0,2VPmBOuy7ZAOFSzKwW2IEt,0.0,9,0.136,-4.255,1,Ridin’ Roads,67,2020-01-17,0.0448,142.118,0.5920000000000001
0.3389999999999999,['The Cog is Dead'],0.649,151380,0.879,0,0thMY62ynu6xuiiyOuDHrI,3e-05,9,0.187,-5.61,1,The Inventor's Daughter (Remastered 2020),9,2020-09-25,0.0509,122.075,0.888
0.00415,"['Marshmello', 'Imanbek', 'Usher']",0.7120000000000001,165704,0.8909999999999999,0,39umHdGKfpnjY4TFtnoQ51,0.0,6,0.258,-2.76,0,Too Much (feat. Usher),76,2020-10-23,0.0401,126.012,0.735
0.00214,['Josh Ferrin'],0.476,274530,0.99,0,0Tt83xmmVr5XByW2zhCZXd,0.526,1,0.405,-7.697999999999999,1,Mauna Kea - Mixed,14,2020-12-28,0.253,140.783,0.0527
0.8170000000000001,['Conan Gray'],0.542,245267,0.299,0,5GVPVxgdgTKJFxSxLVIw1A,0.0,0,0.109,-10.379,1,The Story,73,2020-03-20,0.0305,141.917,0.2739999999999999
0.000511,['Factor B'],0.445,288996,0.999,0,3twdEmDSPDF87rDMHfZSJh,0.921,8,0.13,-7.444,1,Bravo - Mixed,16,2020-12-28,0.0766,140.124,0.245
0.433,['Madison Beer'],0.6579999999999999,141949,0.698,1,1GVF9369j7InydwGztCDIZ,0.0,11,0.174,-5.95,0,Good In Goodbye,74,2020-01-31,0.177,139.054,0.456
0.000515,['Mercurial Virus'],0.408,206286,0.944,0,1QknfuMgXTAnRMp93qC5Rh,0.918,8,0.256,-10.459,1,Emotions - Mixed,15,2020-12-28,0.0808,140.436,0.187
0.0679,"['Polo G', 'BJ The Chicago Kid']",0.562,184444,0.589,1,192RjH0gN6en7nE6ElN96T,0.0,7,0.0684,-7.508999999999999,1,Wishing For A Hero (feat. BJ The Chicago Kid),70,2020-05-15,0.265,88.90299999999998,0.188
6.48e-05,['Sean Tyas'],0.186,288061,0.937,0,3nJliw6ifjreC0TyDWR6zh,0.868,0,0.331,-8.202,1,Vicious Tickle - Mixed,15,2020-12-28,0.0541,139.965,0.0398
0.124,"['NOTD', 'Astrid S']",0.499,207668,0.898,0,0ZXdzaT1k688dkpNeEgQiV,7.200000000000001e-06,8,0.0832,-4.181,0,I Don't Know Why,75,2020-05-08,0.124,120.04,0.618
0.00357,['Nikolauss'],0.4029999999999999,216410,0.991,0,6PMRnNrA5tKsJdX5zeMNSM,0.916,8,0.212,-10.201,1,Élivágar - Mixed,15,2020-12-28,0.0636,140.59,0.152
0.000192,"['Machine Gun Kelly', 'YUNGBLUD', 'The Used', 'Bert McCracken']",0.575,170074,0.959,1,0NZrY7Lc9g6V03hxRpfToV,0.0,1,0.0515,-2.469,0,body bag (feat. YUNGBLUD & Bert McCracken of The Used),71,2020-09-29,0.108,110.973,0.642
3.87e-06,['The Creeps'],0.28,153427,0.852,0,7A2VBS6rjAu4Xg7LNc3mVE,0.845,11,0.295,-5.666,1,Falling Apart,11,2020-09-19,0.0516,179.938,0.473
0.0298,['Lil Uzi Vert'],0.903,195692,0.535,1,5egD7A5x9AHdVO2fMo3Wbo,0.0,8,0.0851,-6.238,1,Silly Watch,67,2020-03-06,0.286,130.11700000000002,0.157
0.0001699999999999,"['Philippe El Sisi', 'Omar Sherif']",0.419,319971,0.989,0,2s4j2HKdpUWjzPJpmWj3G7,0.907,10,0.498,-6.75,0,Demolition - Mixed,15,2020-12-28,0.0551,140.311,0.0985
0.0112,['Sabrina Carpenter'],0.624,147071,0.628,0,0roOLcll6SSTYZwsQFmXqP,0.0191,4,0.0814,-6.5820000000000025,0,Let Me Move You - From the Netflix film Work It,77,2020-07-24,0.0408,114.556,0.772
0.5660000000000001,['Christy Moore'],0.4039999999999999,180773,0.385,0,1corzQOwIO9BLGttbDvJNd,0.0,2,0.3670000000000001,-6.501,1,The Cliffs Of Dooneen - Remastered 2020,20,2020-11-13,0.0299,109.936,0.292
0.488,['SZA'],0.472,279204,0.655,0,1bWh6WbYzSFxsOKzE4EpUu,1.33e-05,1,0.688,-8.392000000000001,0,Good Days,68,2020-12-25,0.0561,120.856,0.416
0.858,['Eric Lumiere'],0.52,244821,0.267,0,647OGuWYkCGNKv4HJuQByS,0.0,10,0.11,-7.394,1,7 Years,7,2020-11-18,0.0408,111.884,0.3829999999999999
0.0363,['Bad Bunny'],0.8859999999999999,192024,0.672,1,2n7ohqg1s68ToAHh4u9mcW,8.78e-06,1,0.1009999999999999,-4.394,1,Vete,74,2020-02-28,0.188,91.976,0.526
0.3939999999999999,['The Cog is Dead'],0.501,335386,0.57,0,1BrqAzQfvlyivjKXKuQ6Di,0.0,0,0.37,-7.089,1,A Letter to Michelle (Remastered 2020),9,2020-09-25,0.0278,140.00799999999998,0.119
0.05,"['DDG', 'YG']",0.9,182490,0.498,1,0Ho6FZYMzklqIlRaa9LRR3,0.0,11,0.125,-6.494,0,Moonwalking in Calabasas - YG Remix,68,2020-12-18,0.0725,130.088,0.7390000000000001
0.0437,['The Cog is Dead'],0.6409999999999999,190981,0.758,0,0ba5HE0lAXUHIwb8ETK1aG,0.0,0,0.0852,-4.734,1,I Want Only You (Remastered 2020),8,2020-09-25,0.0243,93.054,0.92
0.685,['Lauv'],0.8490000000000001,195952,0.489,0,5DlXq40tjFwd3SFp55AfKp,2.21e-05,0,0.108,-7.433,1,2021,73,2020-12-31,0.0504,113.972,0.344
0.0678,['KillBunk'],0.773,158668,0.614,1,5azix4xbmL7Vx9hRhlZL9B,0.0,11,0.0873,-5.49,0,Chanel Bag,72,2020-10-31,0.0776,115.015,0.7
0.267,"['Bad Bunny', 'Sech']",0.85,210607,0.536,1,38RIEav39FGi86jppxO0du,3.89e-05,1,0.0996,-5.1610000000000005,1,Ignorantes,75,2020-02-28,0.0599,96.029,0.505
0.267,"['Bad Bunny', 'Sech']",0.85,210607,0.536,1,3wYRLYuO1M88d8woWUIxct,3.89e-05,1,0.0996,-5.1610000000000005,1,Ignorantes,77,2020-02-14,0.0599,96.029,0.505
0.17,['ENHYPEN'],0.631,183090,0.649,0,69WpV0U7OMNFGyq8I63dcC,0.0,8,0.321,-4.939,0,Given-Taken,77,2020-11-30,0.0377,108.07,0.4589999999999999
0.831,['Christy Moore'],0.396,194520,0.725,0,7ELV4QVwinhjIrREw2Im2o,0.0,2,0.8759999999999999,-8.301,1,Hey Sandy - Live In Dublin / Remastered 2020,19,2020-11-13,0.0699,155.987,0.7490000000000001
0.0203,['Madison Beer'],0.638,160398,0.6990000000000001,1,3YmgsYX80v0EtBZekgcB6w,0.0,1,0.0879,-6.5420000000000025,1,BOYSHIT,73,2020-12-11,0.0892,121.122,0.57
0.72,['Cool Vibes Jazz'],0.7709999999999999,137150,0.065,0,7xbTNPhSrwHRp2UEB7be3H,0.816,11,0.111,-24.889,1,New Year Resolutions,9,2020-01-08,0.0577,69.934,0.263
0.0318,"['KYLE', 'K CAMP', 'Rich The Kid']",0.758,194347,0.6659999999999999,1,2XeMW0BNHdAbXVRZ3C1D09,0.00418,8,0.289,-8.088,1,YES! (feat. Rich The Kid & K CAMP),68,2020-07-17,0.14,162.083,0.701
0.359,['Lou Barlow'],0.733,210627,0.706,0,7BJnnq96Vw2ButUlkapYLE,4.7e-05,9,0.0639,-7.627000000000002,1,Holding Back the Year,7,2020-07-31,0.03,116.324,0.4629999999999999
0.888,"['Shawn Mendes', 'Camila Cabello']",0.341,196254,0.181,0,0fwxmtpxpMmEMphmJbCAEx,0.0,2,0.1369999999999999,-12.073,0,The Christmas Song (Shawn Mendes & Camila Cabello),72,2020-12-07,0.0366,83.60799999999998,0.212
0.14,['The Cog is Dead'],0.7659999999999999,107990,0.94,0,3XXdUoZgGdizG5AtHdRMbJ,0.0,2,0.0554,-2.676,1,Let Me Be Your Man (Remastered 2020),9,2020-09-25,0.124,129.998,0.968
0.0301,"['Miley Cyrus', 'Joan Jett & The Blackhearts']",0.82,188200,0.568,1,47KegqqrzpKw0jdHFWqtNb,0.0092,4,0.1689999999999999,-6.962999999999999,1,Bad Karma (feat. Joan Jett),71,2020-11-27,0.0538,113.941,0.478
0.000811,['Bandēs'],0.65,187316,0.617,0,2KrRS8OpnmwBWUO6TBWOGH,0.981,7,0.0839,-15.308,1,Light Years - Mixed,9,2020-12-18,0.039,123.02,0.0706
0.182,"['Flow La Movie', 'Nio Garcia', 'Casper Magico']",0.7559999999999999,204180,0.83,1,2etJ67Egf7woMgOikVrlJM,0.000384,1,0.2269999999999999,-5.287999999999999,1,Travesuras,81,2020-11-05,0.0842,175.96099999999996,0.422
9.27e-05,"['ShoXeRr', 'Esmee Bor Stotijn']",0.64,201600,0.696,0,7vfBPZfo7X7uPTgtRsDNTf,0.00815,7,0.146,-7.582000000000002,1,Forever of Light Years,12,2020-02-07,0.0313,125.012,0.493
0.00952,"['DJ Scheme', 'Cordae', 'Ski Mask The Slump God', 'Take A Daytrip']",0.917,228333,0.569,1,3C9D1X8NkG2Ak1RaGpRnnQ,0.0,7,0.0774,-10.456,1,Soda (feat. Take A Daytrip),68,2020-11-13,0.2789999999999999,144.014,0.907
0.00315,['Cihanback'],0.624,232500,0.691,0,6z3Uv8gIisczBfPqKAhwTY,5.09e-05,9,0.12,-6.624,1,Hold On To Me - Extended Mix,9,2020-05-18,0.0496,128.07399999999998,0.6
0.482,['Giveon'],0.484,177446,0.405,0,2qvWsotNWTvRkwCksOnl92,0.0,6,0.144,-7.685,1,Still Your Best,69,2020-10-02,0.0897,95.589,0.2189999999999999
0.208,['Dixie D’Amelio'],0.722,198966,0.6579999999999999,1,1KVQBPyORdhfITlixROtvC,0.0,0,0.249,-4.94,1,Be Happy,74,2020-06-26,0.119,87.00399999999998,0.5920000000000001
0.000225,['Dary Adams'],0.662,288107,0.923,0,2pfomLQMoK1B1Hfnz7FoFD,0.268,2,0.182,-4.299,1,Samsara,8,2020-05-18,0.0371,139.989,0.158
0.131,"['Flipp Dinero', 'A Boogie Wit da Hoodie']",0.524,221224,0.511,1,3TFO78JhsoNbQUrfKfGdIo,0.0,7,0.0819999999999999,-8.666,0,No No No (feat. A Boogie Wit Da Hoodie),70,2020-10-23,0.417,81.328,0.524
0.79,['Cool Vibes Jazz'],0.7190000000000001,75006,0.0818,0,3pgKqCax6v7KPkz1kGgFCR,0.7959999999999999,3,0.11,-25.586,1,New Year New You,9,2020-01-08,0.0439,80.093,0.4320000000000001
0.0578,['Miley Cyrus'],0.475,215520,0.565,0,1M7qLcfozANPcMKfgMEHOt,4.84e-05,1,0.341,-7.853,0,Never Be Me,72,2020-11-27,0.0378,165.09099999999995,0.154
0.146,['Sabrina Carpenter'],0.57,179427,0.898,0,0odm8FwHdC3Z2xRA7ABmct,0.0,6,0.131,-2.9560000000000004,1,Christmas the Whole Year Round,11,2020-11-18,0.0865,188.057,0.962
0.133,"['Khalid', 'Summer Walker']",0.679,206080,0.408,0,18O00Y7yrkJ0pRXm1n21Og,0.00455,4,0.23,-9.754,0,Eleven (feat. Summer Walker),72,2020-05-01,0.0882,129.079,0.151
0.259,['Nick & Simon'],0.401,195261,0.6920000000000001,0,5mkdAMDcJ1U21QzOLsoYZ8,0.0,0,0.118,-5.551,1,Best Time Of The Year,8,2020-11-27,0.0306,199.7,0.7120000000000001
0.012,['DJ Merk'],0.767,133715,0.816,0,3bdzVgPHFlMihRUZ3MEXsZ,0.178,1,0.0784,-6.21,0,Infinity - Radio Edit,1,2020-12-25,0.288,124.013,0.2239999999999999
0.518,"['New Dawn in the City', 'Nathan Cruz']",0.64,200473,0.591,0,4gaLR15EGbGBuwykqgb1d7,0.0,1,0.0624,-7.683,1,Lose Somebody,0,2020-12-29,0.0999,147.97299999999996,0.541
0.0591,"['Rene Rodrigezz', 'Sophia May']",0.733,147097,0.8170000000000001,0,6lE8vWcnOoBPsPUtZ51YeZ,2.71e-06,6,0.0653,-4.622,1,The Moment,0,2020-12-25,0.0351,123.963,0.406
0.0981,['PricelessGnome'],0.654,87942,0.4920000000000001,0,77ZNN96dApFBQ9WfbKc0rq,9.14e-05,2,0.106,-10.159,1,Ncs Style 2020,0,2020-09-13,0.0653,140.139,0.537
0.606,['Kelle'],0.795,348392,0.996,0,0Hyqvy8mR4yN894UjapKnc,0.926,5,0.0709,-9.274,0,Alla,0,2020-12-31,0.0371,123.979,0.5539999999999999
0.109,['DualXess'],0.799,179107,0.721,0,3PY563yCBdhDcxVwpLfFNv,0.0001,2,0.142,-8.645,0,Focus,0,2020-12-25,0.217,125.998,0.417
0.0807,['Elizabeth Meyer'],0.654,180326,0.612,0,3mEevNdiGXGUYDrTmqh8Ct,0.0,7,0.0559999999999999,-5.492999999999999,1,Who's Laughing Now,0,2020-12-29,0.067,183.976,0.411
0.0139,['Dosko'],0.635,150968,0.947,0,4yWWQNGdruUwMv6pAba5bV,0.296,7,0.416,-4.371,0,In My Head,1,2020-12-25,0.0921,123.948,0.186
0.00132,['Danny Jay'],0.7190000000000001,464640,0.988,0,7LnFpurmMfyrARlWJq161c,0.919,1,0.408,-5.358,1,Lineage,0,2020-12-18,0.0432,124.989,0.894
0.0155,"['Jordan Dae', 'Mark Star']",0.7509999999999999,161920,0.7879999999999999,0,1D0z9bTU59b9FsRLwhsLey,1.19e-05,6,0.145,-6.245,0,Your Love,0,2020-12-25,0.114,125.91,0.095
0.526,['Nick Le Funk'],0.574,173171,0.741,0,3LHg0sz4H28Dt7zbVK9Fig,0.0,4,0.185,-6.806,1,Need You - Radio Edit,0,2020-12-25,0.118,145.069,0.47
